Record Number		Date         		Time     		Latitude		Longitude		Speed(km/hour)	Altitude(meter)		 
	2457		2014-03-29		09:50:32		3637.0680		-11624.5026		4.50		791.0
	2458		2014-03-29		09:50:33		3637.0673		-11624.5026		5.40		791.0
	2459		2014-03-29		09:50:34		3637.0665		-11624.5029		5.50		791.0
	2460		2014-03-29		09:50:35		3637.0657		-11624.5031		5.40		791.0
	2461		2014-03-29		09:50:36		3637.0649		-11624.5031		5.09		791.0
	2462		2014-03-29		09:50:37		3637.0641		-11624.5031		5.30		791.0
	2463		2014-03-29		09:50:38		3637.0633		-11624.5033		5.40		792.0
	2464		2014-03-29		09:50:39		3637.0626		-11624.5033		4.90		792.0
	2465		2014-03-29		09:50:40		3637.0618		-11624.5033		5.20		792.0
	2466		2014-03-29		09:50:41		3637.0610		-11624.5031		5.50		792.0
	2467		2014-03-29		09:50:42		3637.0603		-11624.5030		4.90		792.0
	2468		2014-03-29		09:50:43		3637.0595		-11624.5029		4.90		792.0
	2469		2014-03-29		09:50:44		3637.0588		-11624.5029		5.20		792.0
	2470		2014-03-29		09:50:45		3637.0580		-11624.5030		5.20		792.0
	2471		2014-03-29		09:50:46		3637.0573		-11624.5030		4.80		791.0
	2472		2014-03-29		09:50:47		3637.0566		-11624.5031		4.40		792.0
	2473		2014-03-29		09:50:48		3637.0559		-11624.5033		5.09		791.0
	2474		2014-03-29		09:50:49		3637.0552		-11624.5035		5.20		791.0
	2475		2014-03-29		09:50:50		3637.0545		-11624.5037		4.50		791.0
	2476		2014-03-29		09:50:51		3637.0539		-11624.5037		4.09		791.0
	2477		2014-03-29		09:50:52		3637.0532		-11624.5037		5.09		791.0
	2478		2014-03-29		09:50:53		3637.0525		-11624.5038		4.80		791.0
	2479		2014-03-29		09:50:54		3637.0518		-11624.5039		4.59		791.0
	2480		2014-03-29		09:50:55		3637.0511		-11624.5039		4.80		791.0
	2481		2014-03-29		09:50:56		3637.0504		-11624.5037		5.00		791.0
	2482		2014-03-29		09:50:57		3637.0497		-11624.5036		4.50		791.0
	2483		2014-03-29		09:50:58		3637.0491		-11624.5035		4.20		791.0
	2484		2014-03-29		09:50:59		3637.0484		-11624.5036		4.80		791.0
	2485		2014-03-29		09:51:00		3637.0477		-11624.5036		4.30		791.0
	2486		2014-03-29		09:51:01		3637.0470		-11624.5035		5.20		791.0
	2487		2014-03-29		09:51:02		3637.0462		-11624.5035		4.90		791.0
	2488		2014-03-29		09:51:03		3637.0455		-11624.5035		5.20		791.0
	2489		2014-03-29		09:51:04		3637.0447		-11624.5035		5.09		791.0
	2490		2014-03-29		09:51:05		3637.0440		-11624.5035		5.00		791.0
	2491		2014-03-29		09:51:06		3637.0433		-11624.5035		4.59		791.0
	2492		2014-03-29		09:51:07		3637.0426		-11624.5036		4.20		792.0
	2493		2014-03-29		09:51:08		3637.0420		-11624.5035		4.50		792.0
	2494		2014-03-29		09:51:09		3637.0413		-11624.5034		5.00		792.0
	2495		2014-03-29		09:51:10		3637.0406		-11624.5031		4.80		792.0
	2496		2014-03-29		09:51:11		3637.0399		-11624.5029		4.40		792.0
	2497		2014-03-29		09:51:12		3637.0393		-11624.5028		4.70		792.0
	2498		2014-03-29		09:51:13		3637.0385		-11624.5028		5.09		792.0
	2499		2014-03-29		09:51:14		3637.0377		-11624.5029		5.40		792.0
	2500		2014-03-29		09:51:15		3637.0369		-11624.5029		5.30		792.0
	2501		2014-03-29		09:51:16		3637.0361		-11624.5026		5.30		792.0
	2502		2014-03-29		09:51:17		3637.0354		-11624.5025		4.70		792.0
	2503		2014-03-29		09:51:18		3637.0347		-11624.5023		5.20		792.0
	2504		2014-03-29		09:51:19		3637.0340		-11624.5022		4.80		792.0
	2505		2014-03-29		09:51:20		3637.0333		-11624.5022		4.70		792.0
	2506		2014-03-29		09:51:21		3637.0325		-11624.5023		5.00		792.0
	2507		2014-03-29		09:51:22		3637.0318		-11624.5024		5.50		792.0
	2508		2014-03-29		09:51:23		3637.0310		-11624.5025		5.20		792.0
	2509		2014-03-29		09:51:24		3637.0301		-11624.5025		5.50		792.0
	2510		2014-03-29		09:51:25		3637.0293		-11624.5025		5.60		792.0
	2511		2014-03-29		09:51:26		3637.0285		-11624.5025		5.70		792.0
	2512		2014-03-29		09:51:27		3637.0276		-11624.5025		5.70		792.0
	2513		2014-03-29		09:51:28		3637.0267		-11624.5025		5.70		792.0
	2514		2014-03-29		09:51:29		3637.0259		-11624.5026		5.80		792.0
	2515		2014-03-29		09:51:30		3637.0251		-11624.5028		5.60		792.0
	2516		2014-03-29		09:51:31		3637.0243		-11624.5030		5.00		792.0
	2517		2014-03-29		09:51:32		3637.0236		-11624.5031		4.80		792.0
	2518		2014-03-29		09:51:33		3637.0229		-11624.5031		4.59		792.0
	2519		2014-03-29		09:51:34		3637.0221		-11624.5031		5.40		792.0
	2520		2014-03-29		09:51:35		3637.0213		-11624.5030		5.30		792.0
	2521		2014-03-29		09:51:36		3637.0205		-11624.5030		5.50		792.0
	2522		2014-03-29		09:51:37		3637.0197		-11624.5030		6.10		791.0
	2523		2014-03-29		09:51:38		3637.0188		-11624.5031		6.00		791.0
	2524		2014-03-29		09:51:39		3637.0179		-11624.5031		5.20		792.0
	2525		2014-03-29		09:51:40		3637.0171		-11624.5031		5.60		791.0
	2526		2014-03-29		09:51:41		3637.0163		-11624.5031		5.09		791.0
	2527		2014-03-29		09:51:42		3637.0155		-11624.5031		5.70		791.0
	2528		2014-03-29		09:51:43		3637.0148		-11624.5030		4.90		791.0
	2529		2014-03-29		09:51:44		3637.0140		-11624.5029		5.09		791.0
	2530		2014-03-29		09:51:45		3637.0132		-11624.5029		5.90		791.0
	2531		2014-03-29		09:51:46		3637.0124		-11624.5029		5.00		791.0
	2532		2014-03-29		09:51:47		3637.0116		-11624.5029		5.20		791.0
	2533		2014-03-29		09:51:48		3637.0108		-11624.5028		5.40		791.0
	2534		2014-03-29		09:51:49		3637.0100		-11624.5029		5.90		791.0
	2535		2014-03-29		09:51:50		3637.0091		-11624.5030		5.50		791.0
	2536		2014-03-29		09:51:51		3637.0083		-11624.5031		5.30		791.0
	2537		2014-03-29		09:51:52		3637.0075		-11624.5031		5.30		791.0
	2538		2014-03-29		09:51:53		3637.0068		-11624.5031		5.00		792.0
	2539		2014-03-29		09:51:54		3637.0061		-11624.5031		4.40		792.0
	2540		2014-03-29		09:51:55		3637.0053		-11624.5031		5.20		792.0
	2541		2014-03-29		09:51:56		3637.0045		-11624.5031		5.80		792.0
	2542		2014-03-29		09:51:57		3637.0037		-11624.5033		5.60		792.0
	2543		2014-03-29		09:51:58		3637.0029		-11624.5034		5.20		792.0
	2544		2014-03-29		09:51:59		3637.0020		-11624.5035		5.50		792.0
	2545		2014-03-29		09:52:00		3637.0012		-11624.5035		5.40		792.0
	2546		2014-03-29		09:52:01		3637.0004		-11624.5033		5.50		792.0
	2547		2014-03-29		09:52:02		3636.9996		-11624.5031		5.60		792.0
	2548		2014-03-29		09:52:03		3636.9988		-11624.5031		5.30		793.0
	2549		2014-03-29		09:52:04		3636.9980		-11624.5031		5.30		793.0
	2550		2014-03-29		09:52:05		3636.9972		-11624.5031		5.50		793.0
	2551		2014-03-29		09:52:06		3636.9964		-11624.5033		5.00		793.0
	2552		2014-03-29		09:52:07		3636.9957		-11624.5031		4.70		793.0
	2553		2014-03-29		09:52:08		3636.9950		-11624.5031		4.90		793.0
	2554		2014-03-29		09:52:09		3636.9942		-11624.5031		5.20		792.0
	2555		2014-03-29		09:52:10		3636.9934		-11624.5031		5.20		792.0
	2556		2014-03-29		09:52:11		3636.9926		-11624.5031		5.30		792.0
	2557		2014-03-29		09:52:12		3636.9918		-11624.5033		5.50		792.0
	2558		2014-03-29		09:52:13		3636.9911		-11624.5035		4.59		793.0
	2559		2014-03-29		09:52:14		3636.9904		-11624.5035		4.80		792.0
	2560		2014-03-29		09:52:15		3636.9896		-11624.5034		5.20		793.0
	2561		2014-03-29		09:52:16		3636.9889		-11624.5033		5.09		793.0
	2562		2014-03-29		09:52:17		3636.9881		-11624.5033		5.40		792.0
	2563		2014-03-29		09:52:18		3636.9873		-11624.5033		5.40		792.0
	2564		2014-03-29		09:52:19		3636.9865		-11624.5035		5.30		792.0
	2565		2014-03-29		09:52:20		3636.9858		-11624.5035		4.59		792.0
	2566		2014-03-29		09:52:21		3636.9851		-11624.5035		4.80		792.0
	2567		2014-03-29		09:52:22		3636.9844		-11624.5036		4.50		792.0
	2568		2014-03-29		09:52:23		3636.9836		-11624.5036		5.30		792.0
	2569		2014-03-29		09:52:24		3636.9828		-11624.5036		5.40		792.0
	2570		2014-03-29		09:52:25		3636.9820		-11624.5037		5.50		792.0
	2571		2014-03-29		09:52:26		3636.9812		-11624.5039		5.20		792.0
	2572		2014-03-29		09:52:27		3636.9805		-11624.5040		4.80		792.0
	2573		2014-03-29		09:52:28		3636.9797		-11624.5039		5.30		792.0
	2574		2014-03-29		09:52:29		3636.9789		-11624.5038		5.60		792.0
	2575		2014-03-29		09:52:30		3636.9781		-11624.5039		5.50		792.0
	2576		2014-03-29		09:52:31		3636.9773		-11624.5039		4.90		792.0
	2577		2014-03-29		09:52:32		3636.9766		-11624.5039		5.60		791.0
	2578		2014-03-29		09:52:33		3636.9758		-11624.5038		5.30		791.0
	2579		2014-03-29		09:52:34		3636.9750		-11624.5037		4.90		791.0
	2580		2014-03-29		09:52:35		3636.9743		-11624.5036		5.20		791.0
	2581		2014-03-29		09:52:36		3636.9735		-11624.5036		4.80		791.0
	2582		2014-03-29		09:52:37		3636.9728		-11624.5037		5.30		791.0
	2583		2014-03-29		09:52:38		3636.9719		-11624.5037		5.50		791.0
	2584		2014-03-29		09:52:39		3636.9712		-11624.5037		4.90		791.0
	2585		2014-03-29		09:52:40		3636.9705		-11624.5037		4.50		791.0
	2586		2014-03-29		09:52:41		3636.9698		-11624.5037		4.50		791.0
	2587		2014-03-29		09:52:42		3636.9691		-11624.5037		4.40		791.0
	2588		2014-03-29		09:52:43		3636.9685		-11624.5038		4.59		791.0
	2589		2014-03-29		09:52:44		3636.9678		-11624.5039		4.50		791.0
	2590		2014-03-29		09:52:45		3636.9674		-11624.5041		2.29		791.0
	2591		2014-03-29		09:52:46		3636.9672		-11624.5041		0.20		791.0
	2592		2014-03-29		09:52:47		3636.9672		-11624.5042		0.10		791.0
	2593		2014-03-29		09:52:48		3636.9672		-11624.5042		0.30		791.0
	2594		2014-03-29		09:52:49		3636.9672		-11624.5042		0.60		791.0
	2595		2014-03-29		09:52:50		3636.9669		-11624.5042		3.00		791.0
	2596		2014-03-29		09:52:51		3636.9664		-11624.5043		3.90		791.0
	2597		2014-03-29		09:52:52		3636.9659		-11624.5046		3.50		791.0
	2598		2014-03-29		09:52:53		3636.9654		-11624.5047		3.70		791.0
	2599		2014-03-29		09:52:54		3636.9648		-11624.5048		4.30		791.0
	2600		2014-03-29		09:52:55		3636.9641		-11624.5048		4.20		791.0
	2601		2014-03-29		09:52:56		3636.9635		-11624.5046		4.70		791.0
	2602		2014-03-29		09:52:57		3636.9628		-11624.5044		4.70		791.0
	2603		2014-03-29		09:52:58		3636.9621		-11624.5046		4.40		791.0
	2604		2014-03-29		09:52:59		3636.9616		-11624.5046		3.00		791.0
	2605		2014-03-29		09:53:00		3636.9613		-11624.5048		1.10		791.0
	2606		2014-03-29		09:53:01		3636.9612		-11624.5048		0.40		791.0
	2607		2014-03-29		09:53:02		3636.9611		-11624.5048		0.90		791.0
	2608		2014-03-29		09:53:03		3636.9610		-11624.5048		1.20		791.0
	2609		2014-03-29		09:53:04		3636.9609		-11624.5048		0.30		791.0
	2610		2014-03-29		09:53:05		3636.9609		-11624.5049		0.20		791.0
	2611		2014-03-29		09:53:06		3636.9608		-11624.5049		1.80		791.0
	2612		2014-03-29		09:53:07		3636.9603		-11624.5049		3.60		791.0
	2613		2014-03-29		09:53:08		3636.9598		-11624.5049		3.80		791.0
	2614		2014-03-29		09:53:09		3636.9592		-11624.5049		4.40		790.0
	2615		2014-03-29		09:53:10		3636.9586		-11624.5051		3.90		790.0
	2616		2014-03-29		09:53:11		3636.9580		-11624.5051		3.60		790.0
	2617		2014-03-29		09:53:12		3636.9574		-11624.5049		4.20		790.0
	2618		2014-03-29		09:53:13		3636.9568		-11624.5049		4.40		790.0
	2619		2014-03-29		09:53:14		3636.9561		-11624.5049		5.09		790.0
	2620		2014-03-29		09:53:15		3636.9554		-11624.5051		4.20		789.0
	2621		2014-03-29		09:53:16		3636.9548		-11624.5051		4.30		789.0
	2622		2014-03-29		09:53:17		3636.9541		-11624.5052		4.30		789.0
	2623		2014-03-29		09:53:18		3636.9534		-11624.5053		4.70		789.0
	2624		2014-03-29		09:53:19		3636.9527		-11624.5053		5.00		789.0
	2625		2014-03-29		09:53:20		3636.9519		-11624.5054		5.30		789.0
	2626		2014-03-29		09:53:21		3636.9511		-11624.5054		4.70		789.0
	2627		2014-03-29		09:53:22		3636.9505		-11624.5054		4.40		789.0
	2628		2014-03-29		09:53:23		3636.9498		-11624.5054		4.80		789.0
	2629		2014-03-29		09:53:24		3636.9490		-11624.5055		5.00		789.0
	2630		2014-03-29		09:53:25		3636.9483		-11624.5057		5.20		789.0
	2631		2014-03-29		09:53:26		3636.9475		-11624.5058		4.70		789.0
	2632		2014-03-29		09:53:27		3636.9469		-11624.5060		4.30		790.0
	2633		2014-03-29		09:53:28		3636.9462		-11624.5061		4.40		790.0
	2634		2014-03-29		09:53:29		3636.9455		-11624.5062		4.90		790.0
	2635		2014-03-29		09:53:30		3636.9448		-11624.5062		4.40		790.0
	2636		2014-03-29		09:53:31		3636.9441		-11624.5062		4.80		790.0
	2637		2014-03-29		09:53:32		3636.9434		-11624.5062		5.00		790.0
	2638		2014-03-29		09:53:33		3636.9427		-11624.5064		4.70		790.0
	2639		2014-03-29		09:53:34		3636.9420		-11624.5062		4.70		790.0
	2640		2014-03-29		09:53:35		3636.9413		-11624.5064		4.90		790.0
	2641		2014-03-29		09:53:36		3636.9406		-11624.5064		4.50		790.0
	2642		2014-03-29		09:53:37		3636.9400		-11624.5064		4.09		790.0
	2643		2014-03-29		09:53:38		3636.9393		-11624.5067		4.70		790.0
	2644		2014-03-29		09:53:39		3636.9386		-11624.5067		4.80		790.0
	2645		2014-03-29		09:53:40		3636.9379		-11624.5067		4.50		790.0
	2646		2014-03-29		09:53:41		3636.9373		-11624.5065		4.50		790.0
	2647		2014-03-29		09:53:42		3636.9366		-11624.5061		4.80		790.0
	2648		2014-03-29		09:53:43		3636.9360		-11624.5058		5.00		790.0
	2649		2014-03-29		09:53:44		3636.9353		-11624.5056		4.50		790.0
	2650		2014-03-29		09:53:45		3636.9346		-11624.5055		4.50		790.0
	2651		2014-03-29		09:53:46		3636.9339		-11624.5054		4.90		790.0
	2652		2014-03-29		09:53:47		3636.9331		-11624.5054		5.40		790.0
	2653		2014-03-29		09:53:48		3636.9323		-11624.5054		5.20		790.0
	2654		2014-03-29		09:53:49		3636.9315		-11624.5053		4.80		790.0
	2655		2014-03-29		09:53:50		3636.9308		-11624.5053		4.40		790.0
	2656		2014-03-29		09:53:51		3636.9301		-11624.5052		5.00		790.0
	2657		2014-03-29		09:53:52		3636.9293		-11624.5052		5.00		790.0
	2658		2014-03-29		09:53:53		3636.9286		-11624.5053		4.90		791.0
	2659		2014-03-29		09:53:54		3636.9279		-11624.5053		4.50		791.0
	2660		2014-03-29		09:53:55		3636.9273		-11624.5054		3.90		790.0
	2661		2014-03-29		09:53:56		3636.9266		-11624.5053		4.70		790.0
	2662		2014-03-29		09:53:57		3636.9259		-11624.5052		5.20		791.0
	2663		2014-03-29		09:53:58		3636.9251		-11624.5052		4.80		791.0
	2664		2014-03-29		09:53:59		3636.9244		-11624.5051		4.90		791.0
	2665		2014-03-29		09:54:00		3636.9237		-11624.5049		4.59		791.0
	2666		2014-03-29		09:54:01		3636.9231		-11624.5047		4.50		791.0
	2667		2014-03-29		09:54:02		3636.9223		-11624.5046		5.20		791.0
	2668		2014-03-29		09:54:03		3636.9215		-11624.5047		5.09		791.0
	2669		2014-03-29		09:54:04		3636.9208		-11624.5048		5.20		791.0
	2670		2014-03-29		09:54:05		3636.9200		-11624.5049		5.20		791.0
	2671		2014-03-29		09:54:06		3636.9193		-11624.5049		4.70		791.0
	2672		2014-03-29		09:54:07		3636.9186		-11624.5046		4.80		791.0
	2673		2014-03-29		09:54:08		3636.9179		-11624.5042		5.20		791.0
	2674		2014-03-29		09:54:09		3636.9171		-11624.5042		5.30		791.0
	2675		2014-03-29		09:54:10		3636.9164		-11624.5043		5.09		791.0
	2676		2014-03-29		09:54:11		3636.9157		-11624.5044		4.59		791.0
	2677		2014-03-29		09:54:12		3636.9150		-11624.5047		4.70		791.0
	2678		2014-03-29		09:54:13		3636.9143		-11624.5048		5.09		791.0
	2679		2014-03-29		09:54:14		3636.9135		-11624.5049		5.20		791.0
	2680		2014-03-29		09:54:15		3636.9127		-11624.5049		5.50		791.0
	2681		2014-03-29		09:54:16		3636.9119		-11624.5049		5.09		791.0
	2682		2014-03-29		09:54:17		3636.9112		-11624.5048		4.90		791.0
	2683		2014-03-29		09:54:18		3636.9105		-11624.5047		5.09		791.0
	2684		2014-03-29		09:54:19		3636.9098		-11624.5044		4.80		791.0
	2685		2014-03-29		09:54:20		3636.9091		-11624.5044		4.40		791.0
	2686		2014-03-29		09:54:21		3636.9084		-11624.5044		5.20		791.0
	2687		2014-03-29		09:54:22		3636.9076		-11624.5043		5.00		791.0
	2688		2014-03-29		09:54:23		3636.9069		-11624.5043		4.59		791.0
	2689		2014-03-29		09:54:24		3636.9062		-11624.5044		5.09		791.0
	2690		2014-03-29		09:54:25		3636.9054		-11624.5046		4.90		791.0
	2691		2014-03-29		09:54:26		3636.9047		-11624.5047		5.00		791.0
	2692		2014-03-29		09:54:27		3636.9039		-11624.5048		5.50		791.0
	2693		2014-03-29		09:54:28		3636.9031		-11624.5049		5.60		791.0
	2694		2014-03-29		09:54:29		3636.9023		-11624.5049		4.30		791.0
	2695		2014-03-29		09:54:30		3636.9017		-11624.5048		4.00		791.0
	2696		2014-03-29		09:54:31		3636.9011		-11624.5046		4.40		791.0
	2697		2014-03-29		09:54:32		3636.9004		-11624.5046		4.80		791.0
	2698		2014-03-29		09:54:33		3636.8998		-11624.5044		4.40		791.0
	2699		2014-03-29		09:54:34		3636.8991		-11624.5042		4.90		791.0
	2700		2014-03-29		09:54:35		3636.8985		-11624.5037		5.00		791.0
	2701		2014-03-29		09:54:36		3636.8978		-11624.5035		5.00		791.0
	2702		2014-03-29		09:54:37		3636.8970		-11624.5035		5.40		791.0
	2703		2014-03-29		09:54:38		3636.8961		-11624.5037		5.90		791.0
	2704		2014-03-29		09:54:39		3636.8952		-11624.5039		6.20		791.0
	2705		2014-03-29		09:54:40		3636.8944		-11624.5041		5.80		791.0
	2706		2014-03-29		09:54:41		3636.8935		-11624.5043		5.90		791.0
	2707		2014-03-29		09:54:42		3636.8927		-11624.5043		5.40		790.0
	2708		2014-03-29		09:54:43		3636.8919		-11624.5044		5.09		790.0
	2709		2014-03-29		09:54:44		3636.8911		-11624.5044		5.70		790.0
	2710		2014-03-29		09:54:45		3636.8903		-11624.5043		5.70		790.0
	2711		2014-03-29		09:54:46		3636.8895		-11624.5043		5.60		790.0
	2712		2014-03-29		09:54:47		3636.8887		-11624.5043		5.40		790.0
	2713		2014-03-29		09:54:48		3636.8879		-11624.5043		5.20		790.0
	2714		2014-03-29		09:54:49		3636.8872		-11624.5042		4.59		790.0
	2715		2014-03-29		09:54:50		3636.8865		-11624.5042		4.50		790.0
	2716		2014-03-29		09:54:51		3636.8858		-11624.5042		5.09		791.0
	2717		2014-03-29		09:54:52		3636.8850		-11624.5042		5.09		791.0
	2718		2014-03-29		09:54:53		3636.8843		-11624.5042		5.20		790.0
	2719		2014-03-29		09:54:54		3636.8835		-11624.5042		5.40		790.0
	2720		2014-03-29		09:54:55		3636.8827		-11624.5043		5.80		790.0
	2721		2014-03-29		09:54:56		3636.8819		-11624.5043		5.40		790.0
	2722		2014-03-29		09:54:57		3636.8811		-11624.5043		4.80		790.0
	2723		2014-03-29		09:54:58		3636.8804		-11624.5044		5.30		790.0
	2724		2014-03-29		09:54:59		3636.8797		-11624.5044		4.80		790.0
	2725		2014-03-29		09:55:00		3636.8789		-11624.5046		5.00		790.0
	2726		2014-03-29		09:55:01		3636.8782		-11624.5044		5.00		790.0
	2727		2014-03-29		09:55:02		3636.8775		-11624.5044		5.30		790.0
	2728		2014-03-29		09:55:03		3636.8767		-11624.5043		5.30		790.0
	2729		2014-03-29		09:55:04		3636.8760		-11624.5044		4.59		791.0
	2730		2014-03-29		09:55:05		3636.8752		-11624.5044		5.30		791.0
	2731		2014-03-29		09:55:06		3636.8745		-11624.5046		4.90		791.0
	2732		2014-03-29		09:55:07		3636.8737		-11624.5046		5.09		791.0
	2733		2014-03-29		09:55:08		3636.8730		-11624.5046		4.90		791.0
	2734		2014-03-29		09:55:09		3636.8723		-11624.5047		4.59		791.0
	2735		2014-03-29		09:55:10		3636.8716		-11624.5047		4.50		791.0
	2736		2014-03-29		09:55:11		3636.8709		-11624.5047		5.20		791.0
	2737		2014-03-29		09:55:12		3636.8701		-11624.5046		5.00		791.0
	2738		2014-03-29		09:55:13		3636.8694		-11624.5046		4.90		791.0
	2739		2014-03-29		09:55:14		3636.8686		-11624.5044		4.80		791.0
	2740		2014-03-29		09:55:15		3636.8679		-11624.5044		5.30		791.0
	2741		2014-03-29		09:55:16		3636.8671		-11624.5044		5.00		791.0
	2742		2014-03-29		09:55:17		3636.8664		-11624.5044		4.59		791.0
	2743		2014-03-29		09:55:18		3636.8657		-11624.5044		5.09		791.0
	2744		2014-03-29		09:55:19		3636.8649		-11624.5044		5.00		791.0
	2745		2014-03-29		09:55:20		3636.8642		-11624.5044		4.90		791.0
	2746		2014-03-29		09:55:21		3636.8635		-11624.5044		4.50		791.0
	2747		2014-03-29		09:55:22		3636.8628		-11624.5043		5.00		791.0
	2748		2014-03-29		09:55:23		3636.8620		-11624.5043		4.70		791.0
	2749		2014-03-29		09:55:24		3636.8613		-11624.5043		4.70		791.0
	2750		2014-03-29		09:55:25		3636.8606		-11624.5044		4.80		791.0
	2751		2014-03-29		09:55:26		3636.8600		-11624.5047		4.40		791.0
	2752		2014-03-29		09:55:27		3636.8593		-11624.5049		4.30		791.0
	2753		2014-03-29		09:55:28		3636.8587		-11624.5051		4.30		791.0
	2754		2014-03-29		09:55:29		3636.8580		-11624.5052		4.20		791.0
	2755		2014-03-29		09:55:30		3636.8573		-11624.5052		5.00		791.0
	2756		2014-03-29		09:55:31		3636.8566		-11624.5053		5.09		791.0
	2757		2014-03-29		09:55:32		3636.8558		-11624.5054		5.30		791.0
	2758		2014-03-29		09:55:33		3636.8550		-11624.5056		4.70		791.0
	2759		2014-03-29		09:55:34		3636.8544		-11624.5058		4.59		791.0
	2760		2014-03-29		09:55:35		3636.8536		-11624.5060		5.00		791.0
	2761		2014-03-29		09:55:36		3636.8529		-11624.5061		4.80		791.0
